,node_id,TX_NUM,CHANNEL,GPS_UTC
3276,15,108,487500,1597573491
3277,15,109,487700,1597573508
3278,15,110,487100,1597573521
3279,15,111,487500,1597573532
3280,15,112,486900,1597573546
3281,15,113,487100,1597573556
3282,15,114,486300,1597573572
3283,15,115,486700,1597573585
3284,15,116,487500,1597573601
3285,15,117,486300,1597573619
3286,15,118,487100,1597573637
3287,15,119,487500,1597573650
3288,15,120,486900,1597573667
3289,15,121,486900,1597573680
3290,15,122,486500,1597573691
3291,15,123,486500,1597573711
3292,15,124,487700,1597573726
3293,15,125,487700,1597573738
3294,15,126,487100,1597573755
3295,15,127,487500,1597573769
3296,15,128,486900,1597573782
3297,15,129,487100,1597573801
3298,15,130,486500,1597573821
3299,15,131,486700,1597573841
3300,15,132,487500,1597573853
3301,15,133,487700,1597573869
3302,15,134,487100,1597573883
3303,15,135,487500,1597573900
3304,15,136,486900,1597573919
3305,15,137,487100,1597573935
3306,15,138,486500,1597573953
3307,15,139,486500,1597573965
3308,15,140,487700,1597573980
3309,15,141,487700,1597573997
3310,15,142,487100,1597574007
3311,15,143,487500,1597574017
3312,15,144,486900,1597574029
3313,15,145,487100,1597574048
3314,15,146,486300,1597574063
3315,15,147,486500,1597574077
3316,15,148,487700,1597574097
3317,15,149,487700,1597574108
3318,15,150,487100,1597574126
3319,15,151,487300,1597574140
3320,15,152,486700,1597574160
3321,15,153,486900,1597574170
3322,15,154,486500,1597574188
3323,15,155,486700,1597574201
3324,15,156,487500,1597574214
3325,15,157,487700,1597574229
3326,15,158,487100,1597574244
3327,15,159,487500,1597574260
3328,15,160,486900,1597574270
3329,15,161,486900,1597574281
3330,15,162,486300,1597574297
3331,15,163,486700,1597574310
3332,15,164,487500,1597574320
3333,15,165,486300,1597574332
3334,15,166,487100,1597574349
3335,15,167,487500,1597574361
3336,15,168,486900,1597574378
3337,15,169,487100,1597574390
3338,15,170,486300,1597574405
3339,15,171,486700,1597574425
3340,15,172,487700,1597574444
3341,15,173,487700,1597574460
3342,15,174,487300,1597574473
3343,15,175,487500,1597574493
3344,15,176,486900,1597574509
3345,15,177,487100,1597574523
3346,15,178,486500,1597574536
3347,15,179,486500,1597574548
3348,15,180,487500,1597574565
3349,15,181,487700,1597574585
3350,15,182,487100,1597574597
3351,15,183,487500,1597574617
3352,15,184,486700,1597574627
3353,15,185,487100,1597574647
3354,15,186,486300,1597574658
3355,15,187,486500,1597574671
3356,15,188,487700,1597574687
3357,15,189,486300,1597574698
3358,15,190,487300,1597574713
3359,15,191,487300,1597574731
3360,15,192,486900,1597574750
3361,15,193,487100,1597574764
3362,15,194,486500,1597574784
3363,15,195,486500,1597574798
3364,15,196,487700,1597574811
3365,15,197,487700,1597574831
3366,15,198,487100,1597574844
3367,15,199,487300,1597574858
3368,15,200,486900,1597574874
3369,15,201,486900,1597574893
3370,15,202,486500,1597574909
3371,15,203,486500,1597574929
3372,15,204,487700,1597574942
3373,15,205,487700,1597574957
3374,15,206,487100,1597574977
3375,15,207,487300,1597574991
3376,15,208,486900,1597575009
3377,15,209,486900,1597575027
3378,15,210,486500,1597575045
3379,15,211,486500,1597575063
3380,15,212,487500,1597575079
3381,15,213,487700,1597575091
3382,15,214,487300,1597575104
3383,15,215,487500,1597575118
3384,15,216,486900,1597575131
3385,15,217,487100,1597575151
3386,15,218,486300,1597575165
3387,15,219,486500,1597575185
3388,15,220,487500,1597575197
3389,15,221,486300,1597575214
3390,15,222,487100,1597575230
3391,15,223,487300,1597575247
3392,15,224,486900,1597575257
3393,15,225,486900,1597575270
3394,15,226,486300,1597575281
3395,15,227,486500,1597575294
3396,15,228,487500,1597575305
3397,15,229,487700,1597575315
3398,15,230,487100,1597575334
3399,15,231,487500,1597575349
3400,15,232,486700,1597575363
3401,15,233,486900,1597575377
3402,15,234,486300,1597575387
3403,15,235,486500,1597575400
3404,16,1,486500,1597570998
3405,16,2,486700,1597571014
3406,16,3,487700,1597571030
3407,16,4,486300,1597571042
3408,16,5,487300,1597571055
