,node_id,TX_NUM,CHANNEL,GPS_UTC
1892,17,81,486700,1597523587
1893,17,82,487100,1597523696
1894,17,83,486500,1597523823
1895,17,84,486700,1597523942
1896,17,85,487500,1597524069
1897,17,86,487700,1597524179
1898,17,87,487300,1597524307
1899,17,88,487300,1597524411
1900,17,89,486700,1597524550
1901,17,90,487100,1597524669
1902,17,91,486500,1597524791
1903,17,92,486700,1597524916
1904,17,93,487500,1597525033
1905,17,94,486300,1597525162
1906,17,95,487300,1597525262
1907,17,96,487300,1597525385
1908,17,97,486900,1597525509
1909,17,98,486900,1597525649
1910,17,99,486300,1597525769
1911,17,100,486500,1597525890
1912,17,101,487700,1597526011
1913,17,102,486300,1597526138
1914,17,103,487300,1597526277
1915,17,104,487300,1597526398
1916,17,105,486700,1597526528
1917,17,106,487100,1597526636
1918,17,107,486500,1597526759
1919,17,108,486700,1597526878
1920,17,109,487500,1597527007
1921,17,110,487700,1597527112
1922,17,111,487300,1597527221
1923,17,112,487500,1597527361
1924,17,113,486900,1597527467
1925,17,114,486900,1597527595
1926,17,115,486500,1597527707
1927,17,116,486700,1597527844
1928,17,117,487500,1597527944
1929,17,118,487700,1597528062
1930,17,119,487300,1597528191
1931,17,120,487500,1597528314
1932,17,121,486900,1597528429
1933,17,122,487100,1597528531
1934,17,123,486300,1597528669
1935,17,124,486700,1597528806
1936,17,125,487500,1597528943
1937,17,126,487700,1597529083
1938,17,127,487100,1597529210
1939,17,128,487500,1597529320
1940,17,129,486700,1597529436
1941,17,130,486900,1597529555
1942,17,131,486300,1597529667
1943,17,132,486700,1597529770
1944,17,133,487500,1597529897
1945,17,134,486300,1597530012
1946,17,135,487300,1597530146
1947,17,136,487300,1597530248
1948,17,137,486900,1597530348
1949,17,138,486900,1597530456
1950,17,139,486300,1597530591
1951,17,140,486700,1597530693
1952,17,141,487700,1597530801
1953,17,142,487700,1597530920
1954,17,143,487300,1597531040
1955,17,144,487500,1597531164
1956,17,145,486700,1597531265
1957,17,146,486900,1597531405
1958,17,147,486500,1597531506
1959,17,148,486700,1597531614
1960,18,1,487100,1597513886
1961,18,2,486300,1597513989
1962,18,3,486700,1597514099
1963,18,4,487500,1597514228
1964,18,5,487700,1597514356
1965,18,6,487100,1597514481
1966,18,7,487300,1597514602
1967,18,8,486700,1597514736
1968,18,9,486900,1597514846
1969,18,10,486500,1597514955
1970,18,11,486700,1597515057
1971,18,12,487700,1597515180
1972,18,13,486300,1597515315
1973,18,14,487300,1597515415
1974,18,15,487500,1597515532
1975,18,16,486900,1597515642
1976,18,17,486900,1597515747
1977,18,18,486300,1597515848
1978,18,19,486500,1597515958
1979,18,20,487500,1597516095
1980,18,21,486300,1597516197
1981,18,22,487100,1597516308
1982,18,23,487500,1597516433
1983,18,24,486900,1597516563
1984,18,25,486900,1597516695
1985,18,26,486500,1597516831
